author,family_name,given_name,orcid,article
https://github.com/arcangelo7/time_agnostic/ra/70419,Alperin,Juan Pablo,http://orcid.org/0000-0002-9344-7439,https://github.com/arcangelo7/time_agnostic/br/40587
https://github.com/arcangelo7/time_agnostic/ra/163870,Alstott,Jeff,http://orcid.org/0000-0002-1423-5690,https://github.com/arcangelo7/time_agnostic/br/97532
https://github.com/arcangelo7/time_agnostic/ra/156245,Altermatt,Florian,http://orcid.org/0000-0002-4831-6958,https://github.com/arcangelo7/time_agnostic/br/102212
https://github.com/arcangelo7/time_agnostic/ra/207545,Althaus,Franziska,http://orcid.org/0000-0002-5336-4612,https://github.com/arcangelo7/time_agnostic/br/124762
https://github.com/arcangelo7/time_agnostic/ra/207773,Althor,Glenn,http://orcid.org/0000-0002-9746-3786,https://github.com/arcangelo7/time_agnostic/br/124800
https://github.com/arcangelo7/time_agnostic/ra/219082,Altmann,Eduardo G.,http://orcid.org/0000-0002-1932-3710,https://github.com/arcangelo7/time_agnostic/br/131321
https://github.com/arcangelo7/time_agnostic/ra/140151,Altmejd,Adam,http://orcid.org/0000-0002-4248-0677,https://github.com/arcangelo7/time_agnostic/br/90127
https://github.com/arcangelo7/time_agnostic/ra/200887,Alvarez,Al’ai,http://orcid.org/0000-0002-5438-2476,https://github.com/arcangelo7/time_agnostic/br/128446
https://github.com/arcangelo7/time_agnostic/ra/25786,Alvarez,Cecilia M. O.,http://orcid.org/0000-0002-6187-1147,https://github.com/arcangelo7/time_agnostic/br/4122
https://github.com/arcangelo7/time_agnostic/ra/88035,Alves,Luciana F.,http://orcid.org/0000-0002-8944-1851,https://github.com/arcangelo7/time_agnostic/br/47815
https://github.com/arcangelo7/time_agnostic/ra/162577,Alvite-Díez,María Luisa,http://orcid.org/0000-0003-1490-8936,https://github.com/arcangelo7/time_agnostic/br/103217
https://github.com/arcangelo7/time_agnostic/ra/232157,Alzafari,Khaled,http://orcid.org/0000-0002-7934-9808,https://github.com/arcangelo7/time_agnostic/br/140900
https://github.com/arcangelo7/time_agnostic/ra/76780,Amalfitano,Stefano,http://orcid.org/0000-0002-6148-1472,https://github.com/arcangelo7/time_agnostic/br/44971
https://github.com/arcangelo7/time_agnostic/ra/13986,Aman,Valeria,http://orcid.org/0000-0001-8370-780X,https://github.com/arcangelo7/time_agnostic/br/40694
https://github.com/arcangelo7/time_agnostic/ra/14604,Aman,Valeria,http://orcid.org/0000-0001-8370-780X,https://github.com/arcangelo7/time_agnostic/br/85915
https://github.com/arcangelo7/time_agnostic/ra/131443,Aman,Valeria,http://orcid.org/0000-0001-8370-780X,https://github.com/arcangelo7/time_agnostic/br/40694
https://github.com/arcangelo7/time_agnostic/ra/215592,Amaral,Luís A. Nunes,http://orcid.org/0000-0002-3762-789X,https://github.com/arcangelo7/time_agnostic/br/77053
https://github.com/arcangelo7/time_agnostic/ra/99390,Amaral,Roniberto Morato do,http://orcid.org/0000-0002-9816-231X,https://github.com/arcangelo7/time_agnostic/br/62451
https://github.com/arcangelo7/time_agnostic/ra/72118,Amat,Carlos B.,http://orcid.org/0000-0002-6702-3317,https://github.com/arcangelo7/time_agnostic/br/41595
https://github.com/arcangelo7/time_agnostic/ra/11656,Amat,Carlos B.,http://orcid.org/0000-0002-6702-3317,https://github.com/arcangelo7/time_agnostic/br/41595
https://github.com/arcangelo7/time_agnostic/ra/47912,Amil-Ruiz,Francisco,http://orcid.org/0000-0002-3470-0860,https://github.com/arcangelo7/time_agnostic/br/43133
https://github.com/arcangelo7/time_agnostic/ra/17019,Amjad,Tehmina,http://orcid.org/0000-0003-1201-498X,https://github.com/arcangelo7/time_agnostic/br/105949
https://github.com/arcangelo7/time_agnostic/ra/217471,Amjad,Tehmina,http://orcid.org/0000-0003-1201-498X,https://github.com/arcangelo7/time_agnostic/br/105953
https://github.com/arcangelo7/time_agnostic/ra/164880,Amjad,Tehmina,http://orcid.org/0000-0003-1201-498X,https://github.com/arcangelo7/time_agnostic/br/105949
https://github.com/arcangelo7/time_agnostic/ra/20626,Amjad,Tehmina,http://orcid.org/0000-0003-1201-498X,https://github.com/arcangelo7/time_agnostic/br/137321
https://github.com/arcangelo7/time_agnostic/ra/207536,Amoroso,Ricardo O.,http://orcid.org/0000-0003-2890-5349,https://github.com/arcangelo7/time_agnostic/br/124762
https://github.com/arcangelo7/time_agnostic/ra/163789,An,Haizhong,http://orcid.org/0000-0002-6141-5619,https://github.com/arcangelo7/time_agnostic/br/97499
https://github.com/arcangelo7/time_agnostic/ra/210409,An,Haizhong,http://orcid.org/0000-0002-6141-5619,https://github.com/arcangelo7/time_agnostic/br/130320
https://github.com/arcangelo7/time_agnostic/ra/213910,An,Haizhong,http://orcid.org/0000-0002-6141-5619,https://github.com/arcangelo7/time_agnostic/br/133628
https://github.com/arcangelo7/time_agnostic/ra/227813,An,Xin,http://orcid.org/0000-0003-0770-4193,https://github.com/arcangelo7/time_agnostic/br/142499
https://github.com/arcangelo7/time_agnostic/ra/20028,An,Xin,http://orcid.org/0000-0002-0291-2711,https://github.com/arcangelo7/time_agnostic/br/132071
https://github.com/arcangelo7/time_agnostic/ra/205618,Ananiadou,Sophia,http://orcid.org/0000-0002-4097-9191,https://github.com/arcangelo7/time_agnostic/br/74849
https://github.com/arcangelo7/time_agnostic/ra/196550,Anawar,Muhammad Rizwan,http://orcid.org/0000-0002-1945-6281,https://github.com/arcangelo7/time_agnostic/br/121526
https://github.com/arcangelo7/time_agnostic/ra/153762,Anders,Jane H.S.,http://orcid.org/0000-0002-4728-5184,https://github.com/arcangelo7/time_agnostic/br/98233
https://github.com/arcangelo7/time_agnostic/ra/211468,Andersen,Jens Peter,http://orcid.org/0000-0003-2444-6210,https://github.com/arcangelo7/time_agnostic/br/133369
https://github.com/arcangelo7/time_agnostic/ra/175121,Andersen,Jens Peter,http://orcid.org/0000-0003-2444-6210,https://github.com/arcangelo7/time_agnostic/br/101437
https://github.com/arcangelo7/time_agnostic/ra/10203,Andersen,Line Edslev,http://orcid.org/0000-0003-2909-4306,https://github.com/arcangelo7/time_agnostic/br/52904
https://github.com/arcangelo7/time_agnostic/ra/86447,Andersen,Line Edslev,http://orcid.org/0000-0003-2909-4306,https://github.com/arcangelo7/time_agnostic/br/61454
https://github.com/arcangelo7/time_agnostic/ra/224755,Andersen,Line Edslev,http://orcid.org/0000-0003-2909-4306,https://github.com/arcangelo7/time_agnostic/br/52904
https://github.com/arcangelo7/time_agnostic/ra/186315,Andersen,Njål,http://orcid.org/0000-0003-4234-1543,https://github.com/arcangelo7/time_agnostic/br/123083
https://github.com/arcangelo7/time_agnostic/ra/236675,Andersen,Tue Helms,http://orcid.org/0000-0003-2108-674X,https://github.com/arcangelo7/time_agnostic/br/87723
https://github.com/arcangelo7/time_agnostic/ra/45763,Anderson,James M.,http://orcid.org/0000-0003-2765-7996,https://github.com/arcangelo7/time_agnostic/br/3688
https://github.com/arcangelo7/time_agnostic/ra/234110,Anderson,Kent R.,http://orcid.org/0000-0002-5458-6735,https://github.com/arcangelo7/time_agnostic/br/146220
https://github.com/arcangelo7/time_agnostic/ra/9135,Andersson,David Emanuel,http://orcid.org/0000-0002-1640-1314,https://github.com/arcangelo7/time_agnostic/br/45453
https://github.com/arcangelo7/time_agnostic/ra/248250,Andersson,Karl,http://orcid.org/0000-0003-0244-3561,https://github.com/arcangelo7/time_agnostic/br/152876
https://github.com/arcangelo7/time_agnostic/ra/61912,Andreae,M. O.,http://orcid.org/0000-0003-1968-7925,https://github.com/arcangelo7/time_agnostic/br/54303
https://github.com/arcangelo7/time_agnostic/ra/100217,Andrejic,Milan,http://orcid.org/0000-0002-3711-2140,https://github.com/arcangelo7/time_agnostic/br/74572
https://github.com/arcangelo7/time_agnostic/ra/245473,Andrieu,N.,http://orcid.org/0000-0001-9558-9302,https://github.com/arcangelo7/time_agnostic/br/149497
https://github.com/arcangelo7/time_agnostic/ra/13262,Andrikopoulos,Andreas,http://orcid.org/0000-0002-0276-4819,https://github.com/arcangelo7/time_agnostic/br/76046
https://github.com/arcangelo7/time_agnostic/ra/130949,Andrikopoulos,Andreas,http://orcid.org/0000-0002-0276-4819,https://github.com/arcangelo7/time_agnostic/br/76046
https://github.com/arcangelo7/time_agnostic/ra/235055,Andrikopoulos,Panagiotis,http://orcid.org/0000-0002-9596-4843,https://github.com/arcangelo7/time_agnostic/br/149876
https://github.com/arcangelo7/time_agnostic/ra/13475,Angelini,Marco,http://orcid.org/0000-0001-9051-6972,https://github.com/arcangelo7/time_agnostic/br/77565
https://github.com/arcangelo7/time_agnostic/ra/235062,Angilella,Silvia,http://orcid.org/0000-0002-9353-5308,https://github.com/arcangelo7/time_agnostic/br/149878
https://github.com/arcangelo7/time_agnostic/ra/133153,Anglada,Lluís,http://orcid.org/0000-0002-6384-4927,https://github.com/arcangelo7/time_agnostic/br/87319
https://github.com/arcangelo7/time_agnostic/ra/194293,Anjos,Julio C.S.,http://orcid.org/0000-0003-3623-2762,https://github.com/arcangelo7/time_agnostic/br/118092
https://github.com/arcangelo7/time_agnostic/ra/189128,Anstey,A.,http://orcid.org/0000-0002-6345-4144,https://github.com/arcangelo7/time_agnostic/br/116968
https://github.com/arcangelo7/time_agnostic/ra/20820,Ante,Lennart,http://orcid.org/0000-0002-5088-7127,https://github.com/arcangelo7/time_agnostic/br/139005
https://github.com/arcangelo7/time_agnostic/ra/202445,Antonaci,Alessandra,http://orcid.org/0000-0002-9157-4450,https://github.com/arcangelo7/time_agnostic/br/128713
https://github.com/arcangelo7/time_agnostic/ra/185579,Antonakis,John,http://orcid.org/0000-0001-8811-5117,https://github.com/arcangelo7/time_agnostic/br/119906
https://github.com/arcangelo7/time_agnostic/ra/247456,Antonelli,Fabio,http://orcid.org/0000-0001-5221-7752,https://github.com/arcangelo7/time_agnostic/br/152815
https://github.com/arcangelo7/time_agnostic/ra/133965,Antons,David,http://orcid.org/0000-0002-2392-0374,https://github.com/arcangelo7/time_agnostic/br/84375
https://github.com/arcangelo7/time_agnostic/ra/202416,Aoki,Takuya,http://orcid.org/0000-0002-8232-2155,https://github.com/arcangelo7/time_agnostic/br/128697
https://github.com/arcangelo7/time_agnostic/ra/178570,Aparicio,Gloria,http://orcid.org/0000-0001-6878-3353,https://github.com/arcangelo7/time_agnostic/br/114086
https://github.com/arcangelo7/time_agnostic/ra/219107,Apostolou,Barbara,http://orcid.org/0000-0002-3654-9885,https://github.com/arcangelo7/time_agnostic/br/131390
https://github.com/arcangelo7/time_agnostic/ra/112990,Appleby,M.P.,http://orcid.org/0000-0001-6888-981X,https://github.com/arcangelo7/time_agnostic/br/77481
https://github.com/arcangelo7/time_agnostic/ra/184125,Appleton,Gabrielle,http://orcid.org/0000-0003-0179-7384,https://github.com/arcangelo7/time_agnostic/br/101835
https://github.com/arcangelo7/time_agnostic/ra/187112,Aquilani,Barbara,http://orcid.org/0000-0002-3627-6178,https://github.com/arcangelo7/time_agnostic/br/121205
https://github.com/arcangelo7/time_agnostic/ra/183838,Aragon,Richard,http://orcid.org/0000-0002-9598-2048,https://github.com/arcangelo7/time_agnostic/br/119830
https://github.com/arcangelo7/time_agnostic/ra/9394,Araujo,Lourdes,http://orcid.org/0000-0002-7657-4794,https://github.com/arcangelo7/time_agnostic/br/47305
https://github.com/arcangelo7/time_agnostic/ra/204689,Araujo,Lourdes,http://orcid.org/0000-0002-7657-4794,https://github.com/arcangelo7/time_agnostic/br/47305
https://github.com/arcangelo7/time_agnostic/ra/9541,Araujo,Ronaldo Ferreira,http://orcid.org/0000-0003-0778-9561,https://github.com/arcangelo7/time_agnostic/br/48094
https://github.com/arcangelo7/time_agnostic/ra/70423,Araujo,Ronaldo Ferreira de,http://orcid.org/0000-0003-0095-4608,https://github.com/arcangelo7/time_agnostic/br/48098
https://github.com/arcangelo7/time_agnostic/ra/156454,Araújo,Geraldino Carneiro de,http://orcid.org/0000-0001-7506-703X,https://github.com/arcangelo7/time_agnostic/br/102292
https://github.com/arcangelo7/time_agnostic/ra/638,Araújo,Tanya,http://orcid.org/0000-0001-6993-7043,https://github.com/arcangelo7/time_agnostic/br/3991
https://github.com/arcangelo7/time_agnostic/ra/12112,Arbeláez-Cortés,Enrique,http://orcid.org/0000-0002-4350-1564,https://github.com/arcangelo7/time_agnostic/br/67568
https://github.com/arcangelo7/time_agnostic/ra/64832,Archer,Marcelo,http://orcid.org/0000-0002-1812-0743,https://github.com/arcangelo7/time_agnostic/br/33205
https://github.com/arcangelo7/time_agnostic/ra/19009,Ardanuy,Jordi,http://orcid.org/0000-0001-8453-586X,https://github.com/arcangelo7/time_agnostic/br/123655
https://github.com/arcangelo7/time_agnostic/ra/204364,Ardanuy,Jordi,http://orcid.org/0000-0001-8453-586X,https://github.com/arcangelo7/time_agnostic/br/123655
https://github.com/arcangelo7/time_agnostic/ra/133859,Ardito,Lorenzo,http://orcid.org/0000-0003-2732-6265,https://github.com/arcangelo7/time_agnostic/br/84334
https://github.com/arcangelo7/time_agnostic/ra/223206,Area,Iván,http://orcid.org/0000-0003-0872-5017,https://github.com/arcangelo7/time_agnostic/br/135906
https://github.com/arcangelo7/time_agnostic/ra/31663,Arenas,Alex,http://orcid.org/0000-0003-0937-0334,https://github.com/arcangelo7/time_agnostic/br/7824
https://github.com/arcangelo7/time_agnostic/ra/245958,Arencibia-Jorge,Ricardo,http://orcid.org/0000-0001-8907-2454,https://github.com/arcangelo7/time_agnostic/br/106949
https://github.com/arcangelo7/time_agnostic/ra/225535,Arencibia-Jorge,Ricardo,http://orcid.org/0000-0001-8907-2454,https://github.com/arcangelo7/time_agnostic/br/48104
https://github.com/arcangelo7/time_agnostic/ra/22005,Arencibia-Jorge,Ricardo,http://orcid.org/0000-0001-8907-2454,https://github.com/arcangelo7/time_agnostic/br/149244
https://github.com/arcangelo7/time_agnostic/ra/162291,Arencibia-Jorge,Ricardo,http://orcid.org/0000-0001-8907-2454,https://github.com/arcangelo7/time_agnostic/br/103233
https://github.com/arcangelo7/time_agnostic/ra/24406,Arencibia-Jorge,Ricardo,http://orcid.org/0000-0001-8907-2454,https://github.com/arcangelo7/time_agnostic/br/12367
https://github.com/arcangelo7/time_agnostic/ra/17150,Arencibia-Jorge,Ricardo,http://orcid.org/0000-0001-8907-2454,https://github.com/arcangelo7/time_agnostic/br/106949
https://github.com/arcangelo7/time_agnostic/ra/11126,Arencibia-Jorge,Ricardo,http://orcid.org/0000-0001-8907-2454,https://github.com/arcangelo7/time_agnostic/br/12367
https://github.com/arcangelo7/time_agnostic/ra/135792,Argothy,Anderson,http://orcid.org/0000-0003-4887-1625,https://github.com/arcangelo7/time_agnostic/br/87561
https://github.com/arcangelo7/time_agnostic/ra/1826,Arik,Engin,http://orcid.org/0000-0002-0981-257X,https://github.com/arcangelo7/time_agnostic/br/12032
https://github.com/arcangelo7/time_agnostic/ra/156217,Arnal,Ana,http://orcid.org/0000-0002-3283-3379,https://github.com/arcangelo7/time_agnostic/br/102208
https://github.com/arcangelo7/time_agnostic/ra/397,Arroyo Moliner,Liliana,http://orcid.org/0000-0002-5105-0134,https://github.com/arcangelo7/time_agnostic/br/2328
https://github.com/arcangelo7/time_agnostic/ra/27049,Arroyo Moliner,Liliana,http://orcid.org/0000-0002-5105-0134,https://github.com/arcangelo7/time_agnostic/br/2328
https://github.com/arcangelo7/time_agnostic/ra/19787,Arroyo-Machado,Wenceslao,http://orcid.org/0000-0001-9437-8757,https://github.com/arcangelo7/time_agnostic/br/130140
https://github.com/arcangelo7/time_agnostic/ra/64928,Arruti,Andoni,http://orcid.org/0000-0002-5324-4215,https://github.com/arcangelo7/time_agnostic/br/42103
https://github.com/arcangelo7/time_agnostic/ra/172944,Artinger,Florian M.,http://orcid.org/0000-0001-9572-2329,https://github.com/arcangelo7/time_agnostic/br/110770
https://github.com/arcangelo7/time_agnostic/ra/170638,Arts,Sam,http://orcid.org/0000-0003-3214-7325,https://github.com/arcangelo7/time_agnostic/br/108570
https://github.com/arcangelo7/time_agnostic/ra/53622,Aryani,Amir,http://orcid.org/0000-0002-4259-9774,https://github.com/arcangelo7/time_agnostic/br/40877
https://github.com/arcangelo7/time_agnostic/ra/203996,Asaad,Malke,http://orcid.org/0000-0002-2313-1973,https://github.com/arcangelo7/time_agnostic/br/129358
https://github.com/arcangelo7/time_agnostic/ra/118565,Asadi,Amin,http://orcid.org/0000-0002-3290-3162,https://github.com/arcangelo7/time_agnostic/br/78404
https://github.com/arcangelo7/time_agnostic/ra/80864,Asadi,Nasrin,http://orcid.org/0000-0002-5048-4125,https://github.com/arcangelo7/time_agnostic/br/47330
https://github.com/arcangelo7/time_agnostic/ra/18385,Asadi,Saeid,http://orcid.org/0000-0002-8691-6081,https://github.com/arcangelo7/time_agnostic/br/40894
https://github.com/arcangelo7/time_agnostic/ra/176405,Asadi,Saeid,http://orcid.org/0000-0002-8691-6081,https://github.com/arcangelo7/time_agnostic/br/40894
https://github.com/arcangelo7/time_agnostic/ra/12473,Asai,Sumiko,http://orcid.org/0000-0002-6663-7798,https://github.com/arcangelo7/time_agnostic/br/70343
https://github.com/arcangelo7/time_agnostic/ra/19292,Asai,Sumiko,http://orcid.org/0000-0002-6663-7798,https://github.com/arcangelo7/time_agnostic/br/125322
https://github.com/arcangelo7/time_agnostic/ra/199969,Asai,Sumiko,http://orcid.org/0000-0002-6663-7798,https://github.com/arcangelo7/time_agnostic/br/70343
https://github.com/arcangelo7/time_agnostic/ra/22407,Asai,Sumiko,http://orcid.org/0000-0002-6663-7798,https://github.com/arcangelo7/time_agnostic/br/152623
https://github.com/arcangelo7/time_agnostic/ra/193110,Asai,Sumiko,http://orcid.org/0000-0002-6663-7798,https://github.com/arcangelo7/time_agnostic/br/125322
https://github.com/arcangelo7/time_agnostic/ra/196568,Asdrubali,Francesco,http://orcid.org/0000-0003-1943-7547,https://github.com/arcangelo7/time_agnostic/br/121530
https://github.com/arcangelo7/time_agnostic/ra/11384,Ash,Elliott,http://orcid.org/0000-0002-6817-7529,https://github.com/arcangelo7/time_agnostic/br/61887
https://github.com/arcangelo7/time_agnostic/ra/199701,Ashraf,Muhammad Azeem,http://orcid.org/0000-0003-0133-4056,https://github.com/arcangelo7/time_agnostic/br/129147
